stx_ident,count
stx/stx/2017-11-12 17_30_00.npz,2
stx/stx/2017-01-18 17_00_00.npz,17
stx/stx/2017-06-24 20_00_00.npz,11
stx/stx/2017-08-19 20_30_00.npz,6
stx/stx/2017-01-06 18_30_00.npz,11
stx/stx/2017-03-10 00_30_00.npz,9
stx/stx/2017-06-26 00_30_00.npz,1
stx/stx/2017-03-12 06_30_00.npz,1
stx/stx/2017-01-17 12_00_00.npz,2
stx/stx/2017-04-10 21_30_00.npz,9
stx/stx/2017-09-17 12_30_00.npz,2
stx/stx/2017-07-29 14_30_00.npz,4
stx/stx/2017-07-08 12_00_00.npz,9
stx/stx/2017-07-28 13_00_00.npz,11
stx/stx/2017-06-09 19_00_00.npz,3
stx/stx/2017-12-18 23_30_00.npz,2
stx/stx/2017-06-07 04_00_00.npz,4
stx/stx/2017-10-04 20_30_00.npz,1
stx/stx/2017-08-30 20_30_00.npz,5
stx/stx/2017-07-01 17_00_00.npz,3
stx/stx/2017-06-07 09_00_00.npz,2
stx/stx/2017-08-30 19_30_00.npz,7
stx/stx/2017-08-11 23_00_00.npz,9
stx/stx/2017-07-24 16_30_00.npz,2
stx/stx/2017-06-12 19_30_00.npz,8
stx/stx/2017-10-22 09_30_00.npz,6
stx/stx/2017-09-28 13_00_00.npz,1
stx/stx/2017-08-09 06_30_00.npz,1
stx/stx/2017-09-29 11_00_00.npz,1
stx/stx/2017-05-22 19_00_00.npz,4
stx/stx/2017-07-29 17_00_00.npz,12
stx/stx/2017-07-05 13_30_00.npz,10
stx/stx/2017-01-17 14_00_00.npz,7
stx/stx/2017-01-18 13_00_00.npz,7
stx/stx/2017-10-10 13_30_00.npz,12
stx/stx/2017-02-18 11_00_00.npz,2
stx/stx/2017-05-22 16_00_00.npz,12
stx/stx/2017-01-17 17_00_00.npz,19
stx/stx/2017-01-22 05_00_00.npz,1
stx/stx/2017-07-02 23_00_00.npz,12
stx/stx/2017-01-16 01_30_00.npz,3
stx/stx/2017-08-02 21_30_00.npz,5
stx/stx/2017-08-02 17_30_00.npz,5
stx/stx/2017-10-03 18_30_00.npz,4
stx/stx/2017-03-12 04_00_00.npz,6
stx/stx/2017-04-29 08_30_00.npz,1
stx/stx/2017-09-26 23_30_00.npz,5
stx/stx/2017-11-01 16_00_00.npz,5
stx/stx/2017-06-22 14_00_00.npz,15
stx/stx/2017-10-04 03_30_00.npz,2
stx/stx/2017-08-08 19_30_00.npz,13
stx/stx/2017-08-05 02_00_00.npz,3
stx/stx/2017-05-11 20_00_00.npz,6
stx/stx/2017-04-29 17_00_00.npz,8
stx/stx/2017-10-03 12_30_00.npz,4
stx/stx/2017-09-29 01_30_00.npz,6
stx/stx/2017-03-07 23_00_00.npz,11
stx/stx/2017-08-04 23_00_00.npz,11
stx/stx/2017-07-01 06_00_00.npz,4
stx/stx/2017-06-26 11_00_00.npz,1
stx/stx/2017-06-06 04_00_00.npz,8
stx/stx/2017-05-11 01_30_00.npz,4
stx/stx/2017-05-20 23_30_00.npz,17
stx/stx/2017-08-18 18_00_00.npz,8
stx/stx/2017-06-07 14_00_00.npz,4
stx/stx/2017-05-03 14_00_00.npz,7
stx/stx/2017-07-30 17_30_00.npz,7
stx/stx/2017-07-14 23_00_00.npz,6
stx/stx/2017-10-22 07_30_00.npz,1
stx/stx/2017-10-20 12_00_00.npz,6
stx/stx/2017-06-22 03_30_00.npz,5
stx/stx/2017-06-12 21_30_00.npz,2
stx/stx/2017-06-26 21_30_00.npz,5
stx/stx/2017-12-05 20_00_00.npz,3
stx/stx/2017-04-26 16_00_00.npz,16
stx/stx/2017-07-06 20_30_00.npz,2
stx/stx/2017-10-03 14_00_00.npz,9
stx/stx/2017-04-18 09_00_00.npz,1
stx/stx/2017-11-08 17_00_00.npz,13
stx/stx/2017-08-30 01_30_00.npz,5
stx/stx/2017-07-08 16_00_00.npz,8
stx/stx/2017-08-09 00_00_00.npz,11
stx/stx/2017-01-16 23_00_00.npz,2
stx/stx/2017-07-24 10_30_00.npz,4
stx/stx/2017-04-17 21_00_00.npz,10
stx/stx/2017-03-26 23_30_00.npz,3
stx/stx/2017-04-22 03_30_00.npz,5
stx/stx/2017-01-06 16_00_00.npz,8
stx/stx/2017-04-11 01_00_00.npz,4
stx/stx/2017-07-30 09_00_00.npz,3
stx/stx/2017-11-09 06_00_00.npz,4
stx/stx/2017-09-15 17_00_00.npz,1
stx/stx/2017-04-13 20_00_00.npz,5
stx/stx/2017-02-14 11_30_00.npz,7
stx/stx/2017-08-22 23_00_00.npz,5
stx/stx/2017-05-19 12_00_00.npz,6
stx/stx/2017-07-30 10_00_00.npz,10
stx/stx/2017-11-12 16_30_00.npz,6
stx/stx/2017-07-15 22_00_00.npz,4
stx/stx/2017-10-01 03_30_00.npz,1
stx/stx/2017-07-10 04_30_00.npz,1
stx/stx/2017-05-22 22_00_00.npz,2
stx/stx/2017-06-24 10_30_00.npz,4
stx/stx/2017-07-29 11_30_00.npz,12
stx/stx/2017-07-29 13_00_00.npz,12
stx/stx/2017-04-30 03_00_00.npz,6
stx/stx/2017-10-03 19_00_00.npz,3
stx/stx/2017-03-28 16_00_00.npz,4
stx/stx/2017-01-19 02_00_00.npz,8
stx/stx/2017-08-30 03_30_00.npz,4
stx/stx/2017-03-07 16_30_00.npz,20
stx/stx/2017-12-16 21_00_00.npz,1
stx/stx/2017-12-22 20_30_00.npz,9
stx/stx/2017-08-06 19_00_00.npz,8
stx/stx/2017-01-17 23_30_00.npz,13
stx/stx/2017-07-03 01_30_00.npz,1
stx/stx/2017-08-17 19_00_00.npz,4
stx/stx/2017-05-18 21_30_00.npz,5
stx/stx/2017-11-08 23_00_00.npz,13
stx/stx/2017-05-11 10_30_00.npz,1
stx/stx/2017-10-03 12_00_00.npz,5
stx/stx/2017-09-29 21_30_00.npz,20
stx/stx/2017-02-20 13_30_00.npz,4
stx/stx/2017-05-20 22_00_00.npz,19
stx/stx/2017-08-12 16_00_00.npz,10
stx/stx/2017-10-20 11_30_00.npz,2
stx/stx/2017-08-18 20_00_00.npz,12
stx/stx/2017-02-20 08_00_00.npz,1
stx/stx/2017-10-22 10_00_00.npz,5
stx/stx/2017-08-06 13_00_00.npz,10
stx/stx/2017-05-29 09_30_00.npz,4
stx/stx/2017-07-24 00_30_00.npz,3
stx/stx/2017-10-04 09_30_00.npz,2
stx/stx/2017-07-05 23_00_00.npz,7
stx/stx/2017-11-08 10_30_00.npz,2
stx/stx/2017-09-17 23_30_00.npz,10
stx/stx/2017-03-25 15_00_00.npz,4
stx/stx/2017-10-27 20_00_00.npz,8
stx/stx/2017-07-15 01_00_00.npz,9
stx/stx/2017-07-10 18_30_00.npz,3
stx/stx/2017-12-04 03_00_00.npz,2
stx/stx/2017-08-12 02_30_00.npz,7
stx/stx/2017-08-16 01_30_00.npz,5
stx/stx/2017-08-06 09_30_00.npz,1
stx/stx/2017-03-11 23_00_00.npz,2
stx/stx/2017-01-18 21_30_00.npz,3
stx/stx/2017-07-09 04_00_00.npz,1
stx/stx/2017-03-29 11_30_00.npz,6
stx/stx/2017-04-22 05_00_00.npz,2
stx/stx/2017-09-05 17_30_00.npz,12
stx/stx/2017-07-02 22_30_00.npz,3
stx/stx/2017-04-02 19_00_00.npz,12
stx/stx/2017-08-06 21_30_00.npz,18
stx/stx/2017-02-20 23_30_00.npz,2
stx/stx/2017-08-22 11_00_00.npz,3
stx/stx/2017-08-18 14_00_00.npz,3
stx/stx/2017-08-21 00_30_00.npz,2
stx/stx/2017-12-03 16_30_00.npz,1
stx/stx/2017-05-20 17_30_00.npz,11
stx/stx/2017-09-29 01_00_00.npz,7
stx/stx/2017-08-30 04_30_00.npz,3
stx/stx/2017-06-06 22_00_00.npz,9
stx/stx/2017-12-03 18_30_00.npz,4
stx/stx/2017-07-09 21_30_00.npz,2
stx/stx/2017-04-11 03_00_00.npz,5
stx/stx/2017-04-18 09_30_00.npz,1
stx/stx/2017-04-21 20_00_00.npz,17
stx/stx/2017-08-17 01_30_00.npz,5
stx/stx/2017-07-17 01_00_00.npz,2
stx/stx/2017-06-22 18_00_00.npz,16
stx/stx/2017-08-15 23_00_00.npz,3
stx/stx/2017-08-23 09_30_00.npz,3
stx/stx/2017-07-26 22_00_00.npz,7
stx/stx/2017-12-22 12_30_00.npz,4
stx/stx/2017-04-21 01_00_00.npz,5
stx/stx/2017-09-03 15_00_00.npz,1
stx/stx/2017-03-25 05_30_00.npz,2
stx/stx/2017-06-06 00_00_00.npz,4
stx/stx/2017-02-20 00_00_00.npz,5
stx/stx/2017-07-29 13_30_00.npz,20
stx/stx/2017-08-10 21_30_00.npz,10
stx/stx/2017-08-17 10_30_00.npz,2
stx/stx/2017-08-18 17_00_00.npz,8
stx/stx/2017-08-23 10_30_00.npz,5
stx/stx/2017-08-12 10_00_00.npz,12
stx/stx/2017-09-18 12_00_00.npz,3
stx/stx/2017-07-10 14_00_00.npz,4
stx/stx/2017-06-04 21_00_00.npz,2
stx/stx/2017-04-30 06_30_00.npz,1
stx/stx/2017-09-21 01_00_00.npz,10
stx/stx/2017-05-19 17_30_00.npz,8
stx/stx/2017-09-26 19_00_00.npz,2
stx/stx/2017-07-15 15_30_00.npz,5
stx/stx/2017-04-18 15_00_00.npz,1
stx/stx/2017-08-01 19_00_00.npz,7
stx/stx/2017-08-30 03_00_00.npz,5
stx/stx/2017-04-22 06_00_00.npz,1
stx/stx/2017-05-17 00_00_00.npz,7
stx/stx/2017-05-19 15_00_00.npz,7
stx/stx/2017-12-05 12_00_00.npz,2
stx/stx/2017-06-05 16_30_00.npz,5
stx/stx/2017-06-06 20_00_00.npz,20
stx/stx/2017-06-25 18_00_00.npz,6
stx/stx/2017-03-25 03_30_00.npz,4
stx/stx/2017-04-10 19_00_00.npz,6
stx/stx/2017-06-27 02_30_00.npz,2
stx/stx/2017-01-15 15_00_00.npz,7
stx/stx/2017-01-16 17_00_00.npz,14
stx/stx/2017-04-29 21_00_00.npz,8
stx/stx/2017-06-05 19_30_00.npz,12
stx/stx/2017-08-12 21_00_00.npz,2
stx/stx/2017-09-26 08_00_00.npz,1
stx/stx/2017-07-30 03_00_00.npz,2
stx/stx/2017-10-05 01_00_00.npz,7
stx/stx/2017-08-22 18_30_00.npz,2
stx/stx/2017-03-05 13_00_00.npz,3
stx/stx/2017-04-16 21_30_00.npz,8
stx/stx/2017-03-07 12_30_00.npz,5
stx/stx/2017-08-02 23_30_00.npz,6
stx/stx/2017-06-01 17_00_00.npz,6
stx/stx/2017-08-09 04_00_00.npz,1
stx/stx/2017-06-05 11_00_00.npz,1
stx/stx/2017-04-02 00_00_00.npz,5
stx/stx/2017-08-22 21_00_00.npz,5
stx/stx/2017-04-29 19_00_00.npz,4
stx/stx/2017-04-29 23_30_00.npz,17
stx/stx/2017-05-20 16_00_00.npz,11
stx/stx/2017-07-24 23_00_00.npz,2
stx/stx/2017-08-13 16_30_00.npz,1
stx/stx/2017-08-10 22_00_00.npz,7
stx/stx/2017-04-13 11_00_00.npz,1
stx/stx/2017-03-10 04_30_00.npz,3
stx/stx/2017-06-01 18_00_00.npz,4
stx/stx/2017-08-07 12_00_00.npz,1
stx/stx/2017-04-30 00_00_00.npz,6
stx/stx/2017-08-06 22_30_00.npz,6
stx/stx/2017-06-09 20_00_00.npz,3
stx/stx/2017-07-01 18_30_00.npz,3
stx/stx/2017-05-12 02_00_00.npz,19
stx/stx/2017-08-30 10_00_00.npz,6
stx/stx/2017-09-30 02_00_00.npz,4
stx/stx/2017-05-20 04_00_00.npz,1
stx/stx/2017-03-12 05_00_00.npz,1
stx/stx/2017-07-21 19_30_00.npz,4
stx/stx/2017-06-06 02_30_00.npz,3
stx/stx/2017-06-05 01_00_00.npz,1
stx/stx/2017-07-31 14_00_00.npz,5
stx/stx/2017-07-09 19_30_00.npz,10
stx/stx/2017-04-13 22_00_00.npz,11
stx/stx/2017-01-19 13_30_00.npz,1
stx/stx/2017-08-22 15_00_00.npz,1
stx/stx/2017-08-15 19_00_00.npz,4
stx/stx/2017-05-10 18_00_00.npz,7
stx/stx/2017-01-17 20_00_00.npz,8
stx/stx/2017-12-05 11_00_00.npz,6
stx/stx/2017-09-28 08_30_00.npz,1
stx/stx/2017-06-24 11_00_00.npz,1
stx/stx/2017-07-21 21_00_00.npz,1
stx/stx/2017-09-17 16_00_00.npz,4
stx/stx/2017-08-20 11_30_00.npz,3
stx/stx/2017-12-05 16_30_00.npz,19
stx/stx/2017-05-12 01_00_00.npz,3
stx/stx/2017-03-25 01_30_00.npz,6
stx/stx/2017-04-29 04_00_00.npz,1
stx/stx/2017-08-14 04_00_00.npz,1
stx/stx/2017-01-17 05_30_00.npz,2
stx/stx/2017-08-13 14_00_00.npz,5
stx/stx/2017-07-08 11_00_00.npz,1
stx/stx/2017-06-01 07_30_00.npz,1
stx/stx/2017-08-13 10_30_00.npz,1
stx/stx/2017-07-07 01_30_00.npz,7
stx/stx/2017-09-26 02_30_00.npz,6
stx/stx/2017-08-06 12_00_00.npz,17
stx/stx/2017-07-29 18_00_00.npz,12
stx/stx/2017-06-05 15_00_00.npz,7
stx/stx/2017-07-31 19_30_00.npz,7
stx/stx/2017-07-14 00_30_00.npz,1
stx/stx/2017-06-24 05_00_00.npz,1
stx/stx/2017-07-03 09_00_00.npz,2
stx/stx/2017-10-03 16_00_00.npz,2
stx/stx/2017-04-17 14_30_00.npz,5
stx/stx/2017-06-18 23_00_00.npz,5
stx/stx/2017-10-04 10_30_00.npz,2
stx/stx/2017-06-26 23_00_00.npz,5
stx/stx/2017-08-17 23_00_00.npz,6
stx/stx/2017-06-26 20_00_00.npz,3
stx/stx/2017-07-21 19_00_00.npz,7
stx/stx/2017-01-22 17_00_00.npz,7
stx/stx/2017-08-22 22_30_00.npz,11
stx/stx/2017-06-12 23_30_00.npz,7
stx/stx/2017-08-29 17_00_00.npz,12
stx/stx/2017-06-22 23_30_00.npz,3
stx/stx/2017-12-22 11_30_00.npz,11
stx/stx/2017-07-10 03_30_00.npz,4
stx/stx/2017-01-16 01_00_00.npz,4
stx/stx/2017-04-30 12_00_00.npz,7
stx/stx/2017-10-03 22_30_00.npz,2
stx/stx/2017-02-14 19_30_00.npz,1
stx/stx/2017-05-21 22_30_00.npz,8
stx/stx/2017-07-22 21_00_00.npz,3
stx/stx/2017-05-19 23_00_00.npz,10
stx/stx/2017-09-25 18_30_00.npz,9
stx/stx/2017-03-29 19_30_00.npz,11
stx/stx/2017-04-29 15_00_00.npz,9
stx/stx/2017-09-16 16_00_00.npz,4
stx/stx/2017-08-13 09_00_00.npz,1
stx/stx/2017-09-06 08_30_00.npz,1
stx/stx/2017-01-02 15_00_00.npz,12
stx/stx/2017-08-07 02_30_00.npz,4
stx/stx/2017-01-14 01_00_00.npz,10
stx/stx/2017-08-06 19_30_00.npz,7
stx/stx/2017-07-06 22_00_00.npz,2
stx/stx/2017-04-17 22_30_00.npz,7
stx/stx/2017-10-04 23_00_00.npz,3
stx/stx/2017-06-02 01_00_00.npz,3
stx/stx/2017-05-10 19_00_00.npz,6
stx/stx/2017-05-31 13_00_00.npz,10
stx/stx/2017-07-10 02_00_00.npz,2
stx/stx/2017-09-29 22_30_00.npz,7
stx/stx/2017-05-23 01_30_00.npz,1
stx/stx/2017-12-04 00_30_00.npz,9
stx/stx/2017-06-01 03_00_00.npz,5
stx/stx/2017-04-13 16_30_00.npz,1
stx/stx/2017-03-12 07_30_00.npz,1
stx/stx/2017-12-18 22_30_00.npz,7
stx/stx/2017-03-07 11_00_00.npz,7
stx/stx/2017-03-10 14_00_00.npz,3
stx/stx/2017-07-12 21_00_00.npz,2
stx/stx/2017-06-19 13_00_00.npz,4
stx/stx/2017-08-14 12_30_00.npz,1
stx/stx/2017-06-24 08_30_00.npz,1
stx/stx/2017-04-30 03_30_00.npz,6
stx/stx/2017-08-02 10_00_00.npz,12
stx/stx/2017-09-27 15_00_00.npz,1
stx/stx/2017-06-26 05_30_00.npz,1
stx/stx/2017-03-07 17_30_00.npz,9
stx/stx/2017-01-14 23_00_00.npz,16
stx/stx/2017-05-11 22_00_00.npz,10
stx/stx/2017-08-17 20_00_00.npz,5
stx/stx/2017-04-02 15_30_00.npz,13
stx/stx/2017-09-27 11_30_00.npz,2
stx/stx/2017-07-10 15_00_00.npz,3
stx/stx/2017-07-03 03_30_00.npz,3
stx/stx/2017-07-16 09_00_00.npz,2
stx/stx/2017-06-26 00_00_00.npz,2
stx/stx/2017-06-13 00_00_00.npz,2
stx/stx/2017-05-17 01_00_00.npz,6
stx/stx/2017-02-27 16_30_00.npz,3
stx/stx/2017-10-02 22_00_00.npz,4
stx/stx/2017-09-16 17_30_00.npz,8
stx/stx/2017-10-27 18_00_00.npz,16
stx/stx/2017-06-02 17_00_00.npz,1
stx/stx/2017-03-07 14_00_00.npz,9
stx/stx/2017-01-14 15_30_00.npz,2
stx/stx/2017-05-23 04_30_00.npz,2
stx/stx/2017-07-15 15_00_00.npz,3
stx/stx/2017-04-11 05_00_00.npz,1
stx/stx/2017-08-15 11_00_00.npz,1
stx/stx/2017-03-13 07_30_00.npz,1
stx/stx/2017-01-15 19_30_00.npz,2
stx/stx/2017-06-05 15_30_00.npz,9
stx/stx/2017-08-29 21_00_00.npz,20
stx/stx/2017-07-09 20_00_00.npz,6
stx/stx/2017-06-25 15_30_00.npz,2
stx/stx/2017-07-09 16_00_00.npz,1
stx/stx/2017-04-13 11_30_00.npz,4
stx/stx/2017-12-06 10_00_00.npz,1
stx/stx/2017-03-10 00_00_00.npz,4
stx/stx/2017-09-26 13_00_00.npz,10
stx/stx/2017-06-05 13_00_00.npz,1
stx/stx/2017-10-04 20_00_00.npz,1
stx/stx/2017-07-04 22_00_00.npz,2
stx/stx/2017-07-12 00_00_00.npz,1
stx/stx/2017-03-05 18_00_00.npz,2
stx/stx/2017-09-25 17_30_00.npz,7
stx/stx/2017-04-05 01_30_00.npz,5
stx/stx/2017-08-31 02_30_00.npz,4
stx/stx/2017-08-30 10_30_00.npz,3
stx/stx/2017-05-11 21_00_00.npz,12
stx/stx/2017-03-11 03_30_00.npz,3
stx/stx/2017-01-13 22_30_00.npz,8
stx/stx/2017-06-19 01_00_00.npz,3
stx/stx/2017-09-17 12_00_00.npz,3
stx/stx/2017-03-29 01_30_00.npz,3
stx/stx/2017-06-24 17_30_00.npz,14
stx/stx/2017-04-03 02_00_00.npz,1
stx/stx/2017-12-19 18_30_00.npz,14
stx/stx/2017-06-18 19_00_00.npz,1
stx/stx/2017-06-12 22_00_00.npz,3
stx/stx/2017-08-16 14_00_00.npz,3
stx/stx/2017-02-21 13_30_00.npz,8
stx/stx/2017-12-03 20_00_00.npz,6
stx/stx/2017-03-07 04_30_00.npz,2
stx/stx/2017-05-22 17_30_00.npz,6
stx/stx/2017-05-23 17_00_00.npz,3
stx/stx/2017-06-18 13_00_00.npz,3
stx/stx/2017-03-12 05_30_00.npz,1
stx/stx/2017-08-16 02_00_00.npz,2
stx/stx/2017-07-23 22_30_00.npz,6
stx/stx/2017-03-12 02_30_00.npz,9
stx/stx/2017-04-21 15_00_00.npz,8
stx/stx/2017-04-16 20_00_00.npz,6
stx/stx/2017-07-16 16_00_00.npz,5
stx/stx/2017-12-19 16_00_00.npz,4
stx/stx/2017-06-07 05_00_00.npz,4
stx/stx/2017-07-22 21_30_00.npz,2
stx/stx/2017-05-20 18_30_00.npz,14
stx/stx/2017-04-11 00_00_00.npz,20
stx/stx/2017-07-22 20_00_00.npz,2
stx/stx/2017-09-20 04_00_00.npz,2
stx/stx/2017-04-22 08_30_00.npz,2
stx/stx/2017-07-23 21_30_00.npz,6
stx/stx/2017-04-11 06_00_00.npz,4
stx/stx/2017-07-23 19_00_00.npz,7
stx/stx/2017-05-10 22_30_00.npz,11
stx/stx/2017-07-23 23_00_00.npz,6
stx/stx/2017-06-07 07_30_00.npz,1
stx/stx/2017-07-07 17_00_00.npz,2
stx/stx/2017-03-10 12_30_00.npz,6
stx/stx/2017-07-28 10_00_00.npz,3
stx/stx/2017-10-10 10_30_00.npz,4
stx/stx/2017-08-23 03_00_00.npz,1
stx/stx/2017-04-18 22_30_00.npz,2
stx/stx/2017-06-25 19_30_00.npz,5
stx/stx/2017-03-11 22_00_00.npz,15
stx/stx/2017-08-18 16_00_00.npz,7
stx/stx/2017-04-11 13_30_00.npz,17
stx/stx/2017-05-11 22_30_00.npz,4
stx/stx/2017-09-29 09_00_00.npz,6
stx/stx/2017-08-18 01_00_00.npz,4
stx/stx/2017-06-24 14_00_00.npz,2
stx/stx/2017-08-15 18_30_00.npz,3
stx/stx/2017-04-18 00_00_00.npz,13
stx/stx/2017-09-17 23_00_00.npz,9
stx/stx/2017-08-14 00_30_00.npz,1
stx/stx/2017-12-22 17_30_00.npz,4
stx/stx/2017-09-29 04_00_00.npz,4
stx/stx/2017-01-22 01_00_00.npz,2
stx/stx/2017-08-11 23_30_00.npz,9
stx/stx/2017-06-06 11_00_00.npz,1
stx/stx/2017-08-01 20_30_00.npz,16
stx/stx/2017-05-20 09_00_00.npz,2
stx/stx/2017-08-09 02_30_00.npz,4
stx/stx/2017-07-13 19_00_00.npz,2
stx/stx/2017-12-19 20_00_00.npz,7
stx/stx/2017-06-22 11_00_00.npz,3
stx/stx/2017-07-11 22_00_00.npz,8
stx/stx/2017-09-29 15_30_00.npz,12
stx/stx/2017-04-26 22_00_00.npz,20
stx/stx/2017-03-11 04_30_00.npz,6
stx/stx/2017-04-29 22_00_00.npz,6
stx/stx/2017-11-08 12_30_00.npz,3
stx/stx/2017-12-19 23_00_00.npz,3
stx/stx/2017-05-31 14_30_00.npz,6
stx/stx/2017-09-16 20_30_00.npz,9
stx/stx/2017-04-19 00_00_00.npz,2
stx/stx/2017-07-13 23_00_00.npz,1
stx/stx/2017-08-09 05_30_00.npz,1
stx/stx/2017-07-04 12_30_00.npz,3
stx/stx/2017-07-01 10_00_00.npz,5
stx/stx/2017-01-16 18_00_00.npz,3
stx/stx/2017-07-09 03_30_00.npz,6
stx/stx/2017-07-29 20_00_00.npz,10
stx/stx/2017-12-22 10_00_00.npz,9
stx/stx/2017-05-20 10_30_00.npz,2
stx/stx/2017-07-14 18_00_00.npz,3
stx/stx/2017-10-31 17_00_00.npz,9
stx/stx/2017-06-01 01_30_00.npz,2
stx/stx/2017-12-20 03_30_00.npz,1
stx/stx/2017-08-22 09_00_00.npz,1
stx/stx/2017-12-03 23_30_00.npz,4
stx/stx/2017-04-18 04_00_00.npz,10
stx/stx/2017-08-30 05_30_00.npz,2
stx/stx/2017-09-26 03_00_00.npz,5
stx/stx/2017-07-10 20_00_00.npz,2
stx/stx/2017-01-15 20_30_00.npz,6
stx/stx/2017-12-20 03_00_00.npz,6
stx/stx/2017-09-28 14_30_00.npz,2
stx/stx/2017-07-04 15_00_00.npz,4
stx/stx/2017-08-20 18_00_00.npz,4
stx/stx/2017-10-10 02_00_00.npz,3
stx/stx/2017-06-23 20_00_00.npz,6
stx/stx/2017-07-09 14_00_00.npz,2
stx/stx/2017-06-22 16_30_00.npz,4
stx/stx/2017-03-05 17_00_00.npz,5
stx/stx/2017-10-21 22_30_00.npz,2
stx/stx/2017-01-19 11_00_00.npz,2
stx/stx/2017-08-15 11_30_00.npz,3
stx/stx/2017-06-18 21_00_00.npz,4
stx/stx/2017-12-05 17_00_00.npz,13
stx/stx/2017-07-09 11_00_00.npz,1
stx/stx/2017-07-01 08_00_00.npz,2
stx/stx/2017-10-04 21_00_00.npz,1
stx/stx/2017-07-19 20_30_00.npz,1
stx/stx/2017-07-14 17_00_00.npz,5
stx/stx/2017-03-09 22_00_00.npz,4
stx/stx/2017-07-31 04_00_00.npz,2
stx/stx/2017-09-28 14_00_00.npz,7
stx/stx/2017-05-03 15_30_00.npz,4
stx/stx/2017-03-28 22_00_00.npz,4
stx/stx/2017-10-20 02_00_00.npz,2
stx/stx/2017-01-19 12_30_00.npz,3
stx/stx/2017-07-16 21_00_00.npz,5
stx/stx/2017-11-09 07_00_00.npz,2
stx/stx/2017-08-05 19_30_00.npz,6
stx/stx/2017-06-25 04_30_00.npz,1
stx/stx/2017-07-15 21_30_00.npz,5
stx/stx/2017-08-04 10_30_00.npz,1
stx/stx/2017-01-01 15_00_00.npz,4
stx/stx/2017-07-29 12_30_00.npz,8
stx/stx/2017-06-29 09_30_00.npz,1
stx/stx/2017-11-12 17_00_00.npz,4
stx/stx/2017-05-20 23_00_00.npz,16
stx/stx/2017-08-22 21_30_00.npz,11
stx/stx/2017-09-26 15_00_00.npz,5
stx/stx/2017-07-05 14_00_00.npz,13
stx/stx/2017-12-05 00_00_00.npz,5
stx/stx/2017-04-18 07_00_00.npz,1
stx/stx/2017-12-05 05_30_00.npz,3
stx/stx/2017-06-25 17_30_00.npz,12
stx/stx/2017-05-31 22_30_00.npz,13
stx/stx/2017-01-18 01_00_00.npz,4
stx/stx/2017-06-05 17_30_00.npz,7
stx/stx/2017-07-13 02_00_00.npz,1
stx/stx/2017-10-05 10_30_00.npz,1
stx/stx/2017-05-03 12_00_00.npz,8
stx/stx/2017-03-29 14_30_00.npz,1
stx/stx/2017-09-27 00_30_00.npz,1
stx/stx/2017-09-29 14_00_00.npz,15
stx/stx/2017-07-06 11_30_00.npz,2
stx/stx/2017-08-01 17_00_00.npz,4
stx/stx/2017-07-05 12_00_00.npz,6
stx/stx/2017-06-26 22_00_00.npz,8
stx/stx/2017-05-22 21_00_00.npz,5
stx/stx/2017-01-14 22_00_00.npz,12
stx/stx/2017-07-24 10_00_00.npz,10
stx/stx/2017-04-13 17_00_00.npz,5
stx/stx/2017-04-13 20_30_00.npz,4
stx/stx/2017-04-16 16_00_00.npz,3
stx/stx/2017-05-29 04_00_00.npz,7
stx/stx/2017-05-19 16_00_00.npz,11
stx/stx/2017-06-22 14_30_00.npz,6
stx/stx/2017-07-09 18_00_00.npz,19
stx/stx/2017-01-19 11_30_00.npz,2
stx/stx/2017-08-13 11_30_00.npz,2
stx/stx/2017-06-11 21_00_00.npz,1
stx/stx/2017-10-04 23_30_00.npz,6
stx/stx/2017-07-09 00_00_00.npz,4
stx/stx/2017-04-11 09_00_00.npz,2
stx/stx/2017-10-03 13_00_00.npz,3
stx/stx/2017-08-19 21_00_00.npz,3
stx/stx/2017-02-17 21_30_00.npz,1
stx/stx/2017-05-28 20_00_00.npz,20
stx/stx/2017-12-19 23_30_00.npz,1
stx/stx/2017-08-11 22_00_00.npz,19
stx/stx/2017-09-17 18_00_00.npz,1
stx/stx/2017-03-12 01_00_00.npz,10
stx/stx/2017-02-17 22_00_00.npz,3
stx/stx/2017-06-26 08_30_00.npz,1
stx/stx/2017-08-07 07_30_00.npz,2
stx/stx/2017-08-08 18_30_00.npz,3
stx/stx/2017-06-06 05_00_00.npz,2
stx/stx/2017-04-17 05_00_00.npz,1
stx/stx/2017-07-29 19_00_00.npz,9
stx/stx/2017-04-17 19_00_00.npz,6
stx/stx/2017-04-13 19_00_00.npz,5
stx/stx/2017-08-08 11_30_00.npz,1
stx/stx/2017-03-11 01_00_00.npz,10
stx/stx/2017-06-19 12_00_00.npz,2
stx/stx/2017-07-09 22_00_00.npz,2
stx/stx/2017-01-02 15_30_00.npz,13
stx/stx/2017-08-11 10_00_00.npz,4
stx/stx/2017-05-19 04_00_00.npz,5
stx/stx/2017-01-16 07_00_00.npz,5
stx/stx/2017-06-12 21_00_00.npz,5
stx/stx/2017-08-30 13_00_00.npz,10
stx/stx/2017-04-26 13_30_00.npz,16
stx/stx/2017-08-08 09_30_00.npz,3
stx/stx/2017-06-18 17_00_00.npz,7
stx/stx/2017-06-23 02_30_00.npz,3
stx/stx/2017-08-30 00_00_00.npz,6
stx/stx/2017-01-16 11_00_00.npz,5
stx/stx/2017-08-16 00_30_00.npz,2
